updated_type,updated_subtype,longitude,latitude,count
ROAD CLOSED,Construction,-87.76,41.95,3
ROAD CLOSED,Construction,-87.76,41.97,1
ROAD CLOSED,Construction,-87.75,41.96,2
ROAD CLOSED,Construction,-87.75,41.97,3
ROAD CLOSED,Construction,-87.74,41.95,1
ROAD CLOSED,Construction,-87.74,41.96,1
ROAD CLOSED,Construction,-87.74,41.97,4
ROAD CLOSED,Construction,-87.73,41.9,1
ROAD CLOSED,Construction,-87.73,41.95,2
ROAD CLOSED,Construction,-87.73,41.97,5
ROAD CLOSED,Construction,-87.72,41.98,1
ROAD CLOSED,Construction,-87.71,41.91,1
ROAD CLOSED,Construction,-87.71,41.94,1
ROAD CLOSED,Construction,-87.71,41.98,1
ROAD CLOSED,Construction,-87.7,41.93,1
ROAD CLOSED,Construction,-87.7,41.96,2
ROAD CLOSED,Construction,-87.7,42.0,2
ROAD CLOSED,Construction,-87.69,41.89,4
ROAD CLOSED,Construction,-87.69,41.96,5
ROAD CLOSED,Construction,-87.69,42.01,2
ROAD CLOSED,Construction,-87.68,41.77,2
ROAD CLOSED,Construction,-87.68,41.88,1
ROAD CLOSED,Construction,-87.68,41.95,1
ROAD CLOSED,Construction,-87.68,41.99,2
ROAD CLOSED,Construction,-87.68,42.01,2
ROAD CLOSED,Construction,-87.67,41.89,2
ROAD CLOSED,Construction,-87.67,41.99,2
ROAD CLOSED,Construction,-87.67,42.0,1
ROAD CLOSED,Construction,-87.67,42.01,2
ROAD CLOSED,Construction,-87.66,41.85,1
ROAD CLOSED,Construction,-87.66,41.86,1
ROAD CLOSED,Construction,-87.66,41.89,2
ROAD CLOSED,Construction,-87.66,41.9,12
ROAD CLOSED,Construction,-87.66,41.92,1
ROAD CLOSED,Construction,-87.66,41.94,3
ROAD CLOSED,Construction,-87.66,41.95,1
ROAD CLOSED,Construction,-87.66,41.98,1
ROAD CLOSED,Construction,-87.66,41.99,2
ROAD CLOSED,Construction,-87.65,41.86,2
ROAD CLOSED,Construction,-87.65,41.88,15
ROAD CLOSED,Construction,-87.65,41.93,1
ROAD CLOSED,Construction,-87.65,41.94,4
ROAD CLOSED,Construction,-87.65,41.97,1
ROAD CLOSED,Construction,-87.64,41.83,3
ROAD CLOSED,Construction,-87.64,41.85,1
ROAD CLOSED,Construction,-87.64,41.86,1
ROAD CLOSED,Construction,-87.64,41.87,4
ROAD CLOSED,Construction,-87.64,41.88,1
ROAD CLOSED,Construction,-87.64,41.91,1
ROAD CLOSED,Construction,-87.64,41.92,1
ROAD CLOSED,Construction,-87.63,41.83,1
ROAD CLOSED,Construction,-87.63,41.84,1
ROAD CLOSED,Construction,-87.63,41.93,1
ROAD CLOSED,Construction,-87.62,41.87,1
ROAD CLOSED,Construction,-87.61,41.77,1
ROAD CLOSED,Construction,-87.61,41.89,1
ROAD CLOSED,Construction,-87.6,41.68,1
ROAD CLOSED,Construction,-87.59,41.81,1
ROAD CLOSED,Construction,-87.58,41.67,1
ROAD CLOSED,Construction,-87.58,41.74,1
ROAD CLOSED,Event,-87.88,41.98,2
ROAD CLOSED,Event,-87.88,41.99,1
ROAD CLOSED,Event,-87.83,41.98,2
ROAD CLOSED,Event,-87.82,41.98,2
ROAD CLOSED,Event,-87.81,41.98,2
ROAD CLOSED,Event,-87.81,42.0,1
ROAD CLOSED,Event,-87.8,41.78,2
ROAD CLOSED,Event,-87.8,41.99,13
ROAD CLOSED,Event,-87.8,42.0,2
ROAD CLOSED,Event,-87.79,41.79,11
ROAD CLOSED,Event,-87.79,41.99,11
ROAD CLOSED,Event,-87.78,41.79,11
ROAD CLOSED,Event,-87.77,42.0,1
ROAD CLOSED,Event,-87.76,41.9,1
ROAD CLOSED,Event,-87.76,41.91,2
ROAD CLOSED,Event,-87.76,41.99,1
ROAD CLOSED,Event,-87.76,42.0,4
ROAD CLOSED,Event,-87.75,41.82,2
ROAD CLOSED,Event,-87.75,41.93,2
ROAD CLOSED,Event,-87.75,41.95,3
ROAD CLOSED,Event,-87.75,41.96,9907
ROAD CLOSED,Event,-87.75,41.97,4932
ROAD CLOSED,Event,-87.75,41.98,1
ROAD CLOSED,Event,-87.74,41.82,3
ROAD CLOSED,Event,-87.74,41.85,4
ROAD CLOSED,Event,-87.74,41.87,2
ROAD CLOSED,Event,-87.74,41.95,5
ROAD CLOSED,Event,-87.74,41.96,1
ROAD CLOSED,Event,-87.74,41.98,10
ROAD CLOSED,Event,-87.73,41.82,3
ROAD CLOSED,Event,-87.73,41.87,1
ROAD CLOSED,Event,-87.73,41.95,3
ROAD CLOSED,Event,-87.73,41.96,1
ROAD CLOSED,Event,-87.73,41.97,3
ROAD CLOSED,Event,-87.72,41.82,1
ROAD CLOSED,Event,-87.72,41.83,5
ROAD CLOSED,Event,-87.72,41.87,3
ROAD CLOSED,Event,-87.71,41.83,3
ROAD CLOSED,Event,-87.71,41.88,1
ROAD CLOSED,Event,-87.71,41.9,2
ROAD CLOSED,Event,-87.71,41.91,1
ROAD CLOSED,Event,-87.71,41.97,1
ROAD CLOSED,Event,-87.7,41.74,2
ROAD CLOSED,Event,-87.7,41.83,6
ROAD CLOSED,Event,-87.7,41.85,1
ROAD CLOSED,Event,-87.7,41.86,20
ROAD CLOSED,Event,-87.7,41.89,7
ROAD CLOSED,Event,-87.7,41.9,5
ROAD CLOSED,Event,-87.7,41.93,3
ROAD CLOSED,Event,-87.7,41.94,6
ROAD CLOSED,Event,-87.7,41.96,2
ROAD CLOSED,Event,-87.69,41.79,1
ROAD CLOSED,Event,-87.69,41.88,3
ROAD CLOSED,Event,-87.69,41.93,1
ROAD CLOSED,Event,-87.69,41.94,3
ROAD CLOSED,Event,-87.69,41.96,1
ROAD CLOSED,Event,-87.68,41.68,2
ROAD CLOSED,Event,-87.68,41.69,48
ROAD CLOSED,Event,-87.68,41.7,40
ROAD CLOSED,Event,-87.68,41.71,2
ROAD CLOSED,Event,-87.68,41.76,4
ROAD CLOSED,Event,-87.68,41.77,4
ROAD CLOSED,Event,-87.68,41.79,2
ROAD CLOSED,Event,-87.68,41.84,4
ROAD CLOSED,Event,-87.68,41.88,59
ROAD CLOSED,Event,-87.68,41.89,5
ROAD CLOSED,Event,-87.68,41.94,4
ROAD CLOSED,Event,-87.67,41.83,3
ROAD CLOSED,Event,-87.67,41.84,3
ROAD CLOSED,Event,-87.67,41.85,2
ROAD CLOSED,Event,-87.67,41.86,2
ROAD CLOSED,Event,-87.67,41.87,11
ROAD CLOSED,Event,-87.67,41.88,93
ROAD CLOSED,Event,-87.67,41.89,41
ROAD CLOSED,Event,-87.67,41.91,2
ROAD CLOSED,Event,-87.67,41.92,2
ROAD CLOSED,Event,-87.67,41.95,5
ROAD CLOSED,Event,-87.67,41.96,5
ROAD CLOSED,Event,-87.67,41.98,6
ROAD CLOSED,Event,-87.66,41.69,2
ROAD CLOSED,Event,-87.66,41.7,2
ROAD CLOSED,Event,-87.66,41.84,2
ROAD CLOSED,Event,-87.66,41.85,18
ROAD CLOSED,Event,-87.66,41.86,1
ROAD CLOSED,Event,-87.66,41.87,5
ROAD CLOSED,Event,-87.66,41.88,23
ROAD CLOSED,Event,-87.66,41.89,12
ROAD CLOSED,Event,-87.66,41.9,18
ROAD CLOSED,Event,-87.66,41.91,1
ROAD CLOSED,Event,-87.66,41.92,2
ROAD CLOSED,Event,-87.66,41.93,1
ROAD CLOSED,Event,-87.66,41.95,5
ROAD CLOSED,Event,-87.66,41.96,35
ROAD CLOSED,Event,-87.66,41.97,10
ROAD CLOSED,Event,-87.66,41.98,46
ROAD CLOSED,Event,-87.66,41.99,25
ROAD CLOSED,Event,-87.65,41.82,1
ROAD CLOSED,Event,-87.65,41.85,14
ROAD CLOSED,Event,-87.65,41.86,37
ROAD CLOSED,Event,-87.65,41.87,19
ROAD CLOSED,Event,-87.65,41.88,5002
ROAD CLOSED,Event,-87.65,41.89,4964
ROAD CLOSED,Event,-87.65,41.9,9
ROAD CLOSED,Event,-87.65,41.92,1
ROAD CLOSED,Event,-87.65,41.94,38
ROAD CLOSED,Event,-87.65,41.95,49
ROAD CLOSED,Event,-87.65,41.96,46
ROAD CLOSED,Event,-87.65,41.97,34
ROAD CLOSED,Event,-87.65,41.98,42
ROAD CLOSED,Event,-87.65,41.99,18
ROAD CLOSED,Event,-87.64,41.71,4947
ROAD CLOSED,Event,-87.64,41.72,2
ROAD CLOSED,Event,-87.64,41.79,2
ROAD CLOSED,Event,-87.64,41.83,65
ROAD CLOSED,Event,-87.64,41.84,36
ROAD CLOSED,Event,-87.64,41.85,8
ROAD CLOSED,Event,-87.64,41.86,10
ROAD CLOSED,Event,-87.64,41.87,15
ROAD CLOSED,Event,-87.64,41.88,49
ROAD CLOSED,Event,-87.64,41.89,21
ROAD CLOSED,Event,-87.64,41.93,28
ROAD CLOSED,Event,-87.64,41.94,116
ROAD CLOSED,Event,-87.64,41.95,52
ROAD CLOSED,Event,-87.64,41.96,1
ROAD CLOSED,Event,-87.63,41.74,4
ROAD CLOSED,Event,-87.63,41.75,5
ROAD CLOSED,Event,-87.63,41.76,8
ROAD CLOSED,Event,-87.63,41.77,3
ROAD CLOSED,Event,-87.63,41.78,2
ROAD CLOSED,Event,-87.63,41.83,29
ROAD CLOSED,Event,-87.63,41.84,4974
ROAD CLOSED,Event,-87.63,41.85,7
ROAD CLOSED,Event,-87.63,41.87,31
ROAD CLOSED,Event,-87.63,41.88,61
ROAD CLOSED,Event,-87.63,41.89,39
ROAD CLOSED,Event,-87.63,41.9,22
ROAD CLOSED,Event,-87.63,41.91,48
ROAD CLOSED,Event,-87.63,41.92,71
ROAD CLOSED,Event,-87.63,41.93,49
ROAD CLOSED,Event,-87.63,41.94,1
ROAD CLOSED,Event,-87.62,41.72,1
ROAD CLOSED,Event,-87.62,41.73,4
ROAD CLOSED,Event,-87.62,41.74,6
ROAD CLOSED,Event,-87.62,41.75,5
ROAD CLOSED,Event,-87.62,41.78,1
ROAD CLOSED,Event,-87.62,41.79,10
ROAD CLOSED,Event,-87.62,41.85,36
ROAD CLOSED,Event,-87.62,41.86,30
ROAD CLOSED,Event,-87.62,41.87,233
ROAD CLOSED,Event,-87.62,41.88,291
ROAD CLOSED,Event,-87.62,41.89,48
ROAD CLOSED,Event,-87.62,41.9,34
ROAD CLOSED,Event,-87.62,41.91,10
ROAD CLOSED,Event,-87.61,41.71,10
ROAD CLOSED,Event,-87.61,41.76,6
ROAD CLOSED,Event,-87.61,41.77,4
ROAD CLOSED,Event,-87.61,41.79,9
ROAD CLOSED,Event,-87.61,41.84,10
ROAD CLOSED,Event,-87.61,41.85,11
ROAD CLOSED,Event,-87.61,41.88,9
ROAD CLOSED,Event,-87.61,41.89,51
ROAD CLOSED,Event,-87.6,41.67,1
ROAD CLOSED,Event,-87.6,41.68,2
ROAD CLOSED,Event,-87.6,41.69,4964
ROAD CLOSED,Event,-87.6,41.75,4
ROAD CLOSED,Event,-87.6,41.76,6
ROAD CLOSED,Event,-87.6,41.82,2
ROAD CLOSED,Event,-87.6,41.83,2
ROAD CLOSED,Event,-87.59,41.66,5
ROAD CLOSED,Event,-87.59,41.81,6
ROAD CLOSED,Event,-87.58,41.73,1
ROAD CLOSED,Event,-87.58,41.74,2
ROAD CLOSED,Event,-87.58,41.78,1
ROAD CLOSED,Event,-87.58,41.79,7
ROAD CLOSED,Event,-87.58,41.8,3
ROAD CLOSED,Event,-87.56,41.67,1
ROAD CLOSED,Hazard,-87.75,41.99,1
ROAD CLOSED,Hazard,-87.73,41.97,1
ROAD CLOSED,Hazard,-87.72,41.99,1
ROAD CLOSED,Hazard,-87.71,41.76,1
ROAD CLOSED,Hazard,-87.68,41.77,1
ROAD CLOSED,Hazard,-87.67,41.84,1
ROAD CLOSED,Hazard,-87.67,41.93,1
ROAD CLOSED,Hazard,-87.66,41.98,2
ROAD CLOSED,Hazard,-87.66,41.99,1
ROAD CLOSED,Hazard,-87.65,41.89,1
ROAD CLOSED,Hazard,-87.64,41.83,1
ROAD CLOSED,Hazard,-87.62,41.89,1
ROAD CLOSED,Unclassified,-87.9,41.95,1
ROAD CLOSED,Unclassified,-87.9,41.98,5
ROAD CLOSED,Unclassified,-87.89,41.98,1
ROAD CLOSED,Unclassified,-87.88,41.96,2
ROAD CLOSED,Unclassified,-87.84,41.95,2
ROAD CLOSED,Unclassified,-87.84,41.98,1
ROAD CLOSED,Unclassified,-87.83,41.94,2
ROAD CLOSED,Unclassified,-87.82,41.94,3
ROAD CLOSED,Unclassified,-87.82,41.98,4
ROAD CLOSED,Unclassified,-87.82,42.0,15
ROAD CLOSED,Unclassified,-87.82,42.01,1
ROAD CLOSED,Unclassified,-87.82,42.02,1
ROAD CLOSED,Unclassified,-87.81,41.94,13
ROAD CLOSED,Unclassified,-87.81,41.95,8
ROAD CLOSED,Unclassified,-87.81,41.98,1
ROAD CLOSED,Unclassified,-87.81,41.99,1
ROAD CLOSED,Unclassified,-87.81,42.01,2
ROAD CLOSED,Unclassified,-87.8,41.78,4
ROAD CLOSED,Unclassified,-87.8,41.79,2
ROAD CLOSED,Unclassified,-87.8,41.8,4
ROAD CLOSED,Unclassified,-87.8,41.91,2
ROAD CLOSED,Unclassified,-87.8,41.92,7
ROAD CLOSED,Unclassified,-87.8,41.93,5
ROAD CLOSED,Unclassified,-87.8,41.95,1
ROAD CLOSED,Unclassified,-87.8,41.98,1
ROAD CLOSED,Unclassified,-87.8,41.99,6
ROAD CLOSED,Unclassified,-87.8,42.0,2
ROAD CLOSED,Unclassified,-87.79,41.91,5
ROAD CLOSED,Unclassified,-87.79,41.92,1
ROAD CLOSED,Unclassified,-87.79,41.93,5
ROAD CLOSED,Unclassified,-87.79,41.94,6
ROAD CLOSED,Unclassified,-87.79,41.97,1
ROAD CLOSED,Unclassified,-87.79,41.98,4
ROAD CLOSED,Unclassified,-87.79,41.99,9
ROAD CLOSED,Unclassified,-87.78,41.78,1
ROAD CLOSED,Unclassified,-87.78,41.8,1
ROAD CLOSED,Unclassified,-87.78,41.89,20
ROAD CLOSED,Unclassified,-87.78,41.91,4
ROAD CLOSED,Unclassified,-87.78,41.92,1
ROAD CLOSED,Unclassified,-87.78,41.94,6
ROAD CLOSED,Unclassified,-87.78,41.95,13
ROAD CLOSED,Unclassified,-87.78,41.96,12
ROAD CLOSED,Unclassified,-87.78,41.97,1
ROAD CLOSED,Unclassified,-87.78,41.98,3
ROAD CLOSED,Unclassified,-87.78,41.99,19
ROAD CLOSED,Unclassified,-87.78,42.0,1
ROAD CLOSED,Unclassified,-87.77,41.78,1
ROAD CLOSED,Unclassified,-87.77,41.79,2
ROAD CLOSED,Unclassified,-87.77,41.8,6
ROAD CLOSED,Unclassified,-87.77,41.87,10
ROAD CLOSED,Unclassified,-87.77,41.88,4
ROAD CLOSED,Unclassified,-87.77,41.89,9
ROAD CLOSED,Unclassified,-87.77,41.9,4
ROAD CLOSED,Unclassified,-87.77,41.91,1
ROAD CLOSED,Unclassified,-87.77,41.92,2
ROAD CLOSED,Unclassified,-87.77,41.93,4
ROAD CLOSED,Unclassified,-87.77,41.94,4
ROAD CLOSED,Unclassified,-87.77,41.95,2
ROAD CLOSED,Unclassified,-87.77,41.96,15
ROAD CLOSED,Unclassified,-87.77,41.97,12
ROAD CLOSED,Unclassified,-87.77,41.98,8
ROAD CLOSED,Unclassified,-87.77,41.99,1
ROAD CLOSED,Unclassified,-87.76,41.8,2
ROAD CLOSED,Unclassified,-87.76,41.81,4
ROAD CLOSED,Unclassified,-87.76,41.87,4
ROAD CLOSED,Unclassified,-87.76,41.89,12
ROAD CLOSED,Unclassified,-87.76,41.9,16
ROAD CLOSED,Unclassified,-87.76,41.91,18
ROAD CLOSED,Unclassified,-87.76,41.92,1
ROAD CLOSED,Unclassified,-87.76,41.93,3
ROAD CLOSED,Unclassified,-87.76,41.94,11
ROAD CLOSED,Unclassified,-87.76,41.95,20
ROAD CLOSED,Unclassified,-87.76,41.96,57
ROAD CLOSED,Unclassified,-87.76,41.97,37
ROAD CLOSED,Unclassified,-87.76,41.98,8
ROAD CLOSED,Unclassified,-87.76,41.99,5
ROAD CLOSED,Unclassified,-87.76,42.0,1
ROAD CLOSED,Unclassified,-87.75,41.79,3
ROAD CLOSED,Unclassified,-87.75,41.81,5
ROAD CLOSED,Unclassified,-87.75,41.82,2
ROAD CLOSED,Unclassified,-87.75,41.87,4
ROAD CLOSED,Unclassified,-87.75,41.88,1
ROAD CLOSED,Unclassified,-87.75,41.89,2
ROAD CLOSED,Unclassified,-87.75,41.9,6
ROAD CLOSED,Unclassified,-87.75,41.91,4
ROAD CLOSED,Unclassified,-87.75,41.92,2
ROAD CLOSED,Unclassified,-87.75,41.93,5
ROAD CLOSED,Unclassified,-87.75,41.94,5
ROAD CLOSED,Unclassified,-87.75,41.95,11
ROAD CLOSED,Unclassified,-87.75,41.96,159
ROAD CLOSED,Unclassified,-87.75,41.97,133
ROAD CLOSED,Unclassified,-87.75,41.98,2
ROAD CLOSED,Unclassified,-87.75,41.99,7
ROAD CLOSED,Unclassified,-87.74,41.79,6
ROAD CLOSED,Unclassified,-87.74,41.81,1
ROAD CLOSED,Unclassified,-87.74,41.82,14
ROAD CLOSED,Unclassified,-87.74,41.84,1
ROAD CLOSED,Unclassified,-87.74,41.85,70
ROAD CLOSED,Unclassified,-87.74,41.87,24
ROAD CLOSED,Unclassified,-87.74,41.88,6
ROAD CLOSED,Unclassified,-87.74,41.89,4
ROAD CLOSED,Unclassified,-87.74,41.9,2
ROAD CLOSED,Unclassified,-87.74,41.91,1
ROAD CLOSED,Unclassified,-87.74,41.92,5
ROAD CLOSED,Unclassified,-87.74,41.93,4
ROAD CLOSED,Unclassified,-87.74,41.94,5
ROAD CLOSED,Unclassified,-87.74,41.95,85
ROAD CLOSED,Unclassified,-87.74,41.96,27
ROAD CLOSED,Unclassified,-87.74,41.97,26
ROAD CLOSED,Unclassified,-87.74,41.98,15
ROAD CLOSED,Unclassified,-87.74,41.99,2
ROAD CLOSED,Unclassified,-87.73,41.76,2
ROAD CLOSED,Unclassified,-87.73,41.78,3
ROAD CLOSED,Unclassified,-87.73,41.79,9
ROAD CLOSED,Unclassified,-87.73,41.8,3
ROAD CLOSED,Unclassified,-87.73,41.81,2
ROAD CLOSED,Unclassified,-87.73,41.82,1
ROAD CLOSED,Unclassified,-87.73,41.84,11
ROAD CLOSED,Unclassified,-87.73,41.85,6
ROAD CLOSED,Unclassified,-87.73,41.86,5
ROAD CLOSED,Unclassified,-87.73,41.87,6
ROAD CLOSED,Unclassified,-87.73,41.88,1
ROAD CLOSED,Unclassified,-87.73,41.9,12
ROAD CLOSED,Unclassified,-87.73,41.91,4
ROAD CLOSED,Unclassified,-87.73,41.92,10
ROAD CLOSED,Unclassified,-87.73,41.93,10
ROAD CLOSED,Unclassified,-87.73,41.94,5
ROAD CLOSED,Unclassified,-87.73,41.95,49
ROAD CLOSED,Unclassified,-87.73,41.96,28
ROAD CLOSED,Unclassified,-87.73,41.97,164
ROAD CLOSED,Unclassified,-87.73,41.98,8
ROAD CLOSED,Unclassified,-87.72,41.73,2
ROAD CLOSED,Unclassified,-87.72,41.76,4
ROAD CLOSED,Unclassified,-87.72,41.77,2
ROAD CLOSED,Unclassified,-87.72,41.78,2
ROAD CLOSED,Unclassified,-87.72,41.79,1
ROAD CLOSED,Unclassified,-87.72,41.8,1
ROAD CLOSED,Unclassified,-87.72,41.82,7
ROAD CLOSED,Unclassified,-87.72,41.83,2
ROAD CLOSED,Unclassified,-87.72,41.84,7
ROAD CLOSED,Unclassified,-87.72,41.85,5
ROAD CLOSED,Unclassified,-87.72,41.86,4
ROAD CLOSED,Unclassified,-87.72,41.87,37
ROAD CLOSED,Unclassified,-87.72,41.88,7
ROAD CLOSED,Unclassified,-87.72,41.89,12
ROAD CLOSED,Unclassified,-87.72,41.9,10
ROAD CLOSED,Unclassified,-87.72,41.91,2
ROAD CLOSED,Unclassified,-87.72,41.92,9
ROAD CLOSED,Unclassified,-87.72,41.93,28
ROAD CLOSED,Unclassified,-87.72,41.94,31
ROAD CLOSED,Unclassified,-87.72,41.95,14
ROAD CLOSED,Unclassified,-87.72,41.96,24
ROAD CLOSED,Unclassified,-87.72,41.97,15
ROAD CLOSED,Unclassified,-87.72,41.98,1
ROAD CLOSED,Unclassified,-87.71,41.74,3
ROAD CLOSED,Unclassified,-87.71,41.75,2
ROAD CLOSED,Unclassified,-87.71,41.81,1
ROAD CLOSED,Unclassified,-87.71,41.84,3
ROAD CLOSED,Unclassified,-87.71,41.85,7
ROAD CLOSED,Unclassified,-87.71,41.86,6
ROAD CLOSED,Unclassified,-87.71,41.87,18
ROAD CLOSED,Unclassified,-87.71,41.88,3
ROAD CLOSED,Unclassified,-87.71,41.89,4
ROAD CLOSED,Unclassified,-87.71,41.9,37
ROAD CLOSED,Unclassified,-87.71,41.91,61
ROAD CLOSED,Unclassified,-87.71,41.92,111
ROAD CLOSED,Unclassified,-87.71,41.93,64
ROAD CLOSED,Unclassified,-87.71,41.94,77
ROAD CLOSED,Unclassified,-87.71,41.95,15
ROAD CLOSED,Unclassified,-87.71,41.96,14
ROAD CLOSED,Unclassified,-87.71,41.97,14
ROAD CLOSED,Unclassified,-87.71,41.98,9
ROAD CLOSED,Unclassified,-87.71,41.99,2
ROAD CLOSED,Unclassified,-87.71,42.0,5
ROAD CLOSED,Unclassified,-87.71,42.01,1
ROAD CLOSED,Unclassified,-87.7,41.78,2
ROAD CLOSED,Unclassified,-87.7,41.79,2
ROAD CLOSED,Unclassified,-87.7,41.81,3
ROAD CLOSED,Unclassified,-87.7,41.82,3
ROAD CLOSED,Unclassified,-87.7,41.83,5
ROAD CLOSED,Unclassified,-87.7,41.84,6
ROAD CLOSED,Unclassified,-87.7,41.85,178
ROAD CLOSED,Unclassified,-87.7,41.86,60
ROAD CLOSED,Unclassified,-87.7,41.87,8
ROAD CLOSED,Unclassified,-87.7,41.88,5
ROAD CLOSED,Unclassified,-87.7,41.89,6
ROAD CLOSED,Unclassified,-87.7,41.9,49
ROAD CLOSED,Unclassified,-87.7,41.91,39
ROAD CLOSED,Unclassified,-87.7,41.92,12
ROAD CLOSED,Unclassified,-87.7,41.93,32
ROAD CLOSED,Unclassified,-87.7,41.94,29
ROAD CLOSED,Unclassified,-87.7,41.95,51
ROAD CLOSED,Unclassified,-87.7,41.96,250
ROAD CLOSED,Unclassified,-87.7,41.97,20
ROAD CLOSED,Unclassified,-87.7,41.98,10
ROAD CLOSED,Unclassified,-87.7,41.99,15
ROAD CLOSED,Unclassified,-87.7,42.0,13
ROAD CLOSED,Unclassified,-87.7,42.01,5
ROAD CLOSED,Unclassified,-87.69,41.7,2
ROAD CLOSED,Unclassified,-87.69,41.71,1
ROAD CLOSED,Unclassified,-87.69,41.74,1
ROAD CLOSED,Unclassified,-87.69,41.76,7
ROAD CLOSED,Unclassified,-87.69,41.77,4
ROAD CLOSED,Unclassified,-87.69,41.79,11
ROAD CLOSED,Unclassified,-87.69,41.8,2
ROAD CLOSED,Unclassified,-87.69,41.81,1
ROAD CLOSED,Unclassified,-87.69,41.82,9
ROAD CLOSED,Unclassified,-87.69,41.83,3
ROAD CLOSED,Unclassified,-87.69,41.84,3
ROAD CLOSED,Unclassified,-87.69,41.85,7
ROAD CLOSED,Unclassified,-87.69,41.86,9
ROAD CLOSED,Unclassified,-87.69,41.87,3
ROAD CLOSED,Unclassified,-87.69,41.88,12
ROAD CLOSED,Unclassified,-87.69,41.89,174
ROAD CLOSED,Unclassified,-87.69,41.9,42
ROAD CLOSED,Unclassified,-87.69,41.91,6
ROAD CLOSED,Unclassified,-87.69,41.92,27
ROAD CLOSED,Unclassified,-87.69,41.93,5
ROAD CLOSED,Unclassified,-87.69,41.94,42
ROAD CLOSED,Unclassified,-87.69,41.95,15
ROAD CLOSED,Unclassified,-87.69,41.96,214
ROAD CLOSED,Unclassified,-87.69,41.97,29
ROAD CLOSED,Unclassified,-87.69,41.98,25
ROAD CLOSED,Unclassified,-87.69,41.99,8
ROAD CLOSED,Unclassified,-87.69,42.0,4
ROAD CLOSED,Unclassified,-87.69,42.01,35
ROAD CLOSED,Unclassified,-87.69,42.02,4
ROAD CLOSED,Unclassified,-87.68,41.7,2
ROAD CLOSED,Unclassified,-87.68,41.75,2
ROAD CLOSED,Unclassified,-87.68,41.76,25
ROAD CLOSED,Unclassified,-87.68,41.77,137
ROAD CLOSED,Unclassified,-87.68,41.78,4
ROAD CLOSED,Unclassified,-87.68,41.79,44
ROAD CLOSED,Unclassified,-87.68,41.8,5
ROAD CLOSED,Unclassified,-87.68,41.81,1
ROAD CLOSED,Unclassified,-87.68,41.83,10
ROAD CLOSED,Unclassified,-87.68,41.84,7
ROAD CLOSED,Unclassified,-87.68,41.85,15
ROAD CLOSED,Unclassified,-87.68,41.86,5
ROAD CLOSED,Unclassified,-87.68,41.87,107
ROAD CLOSED,Unclassified,-87.68,41.88,245
ROAD CLOSED,Unclassified,-87.68,41.89,44
ROAD CLOSED,Unclassified,-87.68,41.9,104
ROAD CLOSED,Unclassified,-87.68,41.91,31
ROAD CLOSED,Unclassified,-87.68,41.92,24
ROAD CLOSED,Unclassified,-87.68,41.93,5
ROAD CLOSED,Unclassified,-87.68,41.94,119
ROAD CLOSED,Unclassified,-87.68,41.95,32
ROAD CLOSED,Unclassified,-87.68,41.96,17
ROAD CLOSED,Unclassified,-87.68,41.97,17
ROAD CLOSED,Unclassified,-87.68,41.98,3
ROAD CLOSED,Unclassified,-87.68,41.99,44
ROAD CLOSED,Unclassified,-87.68,42.0,12
ROAD CLOSED,Unclassified,-87.68,42.01,17
